CM-2018-0002-0,0
CM-2018-0003-0,0
CM-2018-0004-0,0
CM-2018-0005-0,0
CM-2018-0006-0,0
CM-2018-0007-0,0
CM-2018-0008-0,0
CM-2018-0009-0,0
CM-2018-0010-0,0
CM-2018-0011-0,0
CM-2018-0012-0,0
CM-2018-0013-0,0
CM-2018-0014-0,0
CM-2018-0015-0,0
CM-2018-0016-0,0
CM-2018-0017-0,0
CM-2018-0018-0,0
CM-2018-0019-0,0
CM-2018-0020-0,0
CM-2018-0021-0,0
CM-2018-0022-0,0
CM-2018-0023-0,0
CM-2018-0024-0,0
CM-2018-0025-0,0
CM-2018-0026-0,0
CM-2018-0027-0,0
CM-2018-0028-0,0
CM-2018-0029-0,0
CM-2018-0030-0,0
CM-2018-0031-0,0
CM-2018-0032-0,0
CM-2018-0033-0,0
CM-2018-0034-0,0
CM-2018-0035-0,0
CM-2018-0036-0,0
CM-2018-0037-0,0
CM-2018-0038-0,0
CM-2018-0039-0,0
CM-2018-0040-0,0
CM-2018-0041-0,0
CM-2018-0042-0,0
CM-2018-0043-0,0
CM-2018-0044-0,0
CM-2018-0045-0,0
CM-2018-0046-0,0
CM-2018-0047-0,0
CM-2018-0048-0,0
CM-2018-0049-0,0
CM-2018-0050-0,0
CM-2018-0051-0,0
CM-2018-0052-0,0
CM-2018-0053-0,0
CM-2018-0054-0,0
CM-2018-0055-0,0
CM-2018-0056-0,0
CM-2018-0057-0,0
CM-2018-0058-0,0
CM-2018-0059-0,0
CM-2018-0060-0,0
CM-2018-0061-0,0
CM-2018-0062-0,0
CM-2018-0063-0,0
CM-2018-0064-0,0
CM-2018-0065-0,0
CM-2018-0066-0,0
CM-2018-0067-0,0
CM-2018-0068-0,0
CM-2018-0069-0,0
CM-2018-0070-0,0
CM-2018-0071-0,0
CM-2018-0072-0,0
CM-2018-0073-0,0
CM-2018-0074-0,0
CM-2018-0075-0,0
CM-2018-0076-0,0
CM-2018-0077-0,0
CM-2018-0078-0,0
CM-2018-0079-0,0
CM-2018-0080-0,0
CM-2018-0081-0,0
CM-2018-0082-0,0
CM-2018-0083-0,0
CM-2018-0084-0,0
CM-2018-0085-0,0
CM-2018-0086-0,0
CM-2018-0087-0,0
CM-2018-0088-0,0
CM-2018-0089-0,0
CM-2018-0090-0,0
CM-2018-0091-0,0
CM-2018-0092-0,0
CM-2018-0093-0,0
CM-2018-0094-0,0
CM-2018-0095-0,0
CM-2018-0096-0,0
CM-2018-0097-0,0
CM-2018-0098-0,0
CM-2018-0099-0,0
CM-2018-0100-0,0
CM-2018-0101-0,0
CM-2018-0102-0,0
CM-2018-0103-0,0
CM-2018-0104-0,0
CM-2018-0105-0,0
CM-2018-0106-0,0
CM-2018-0107-0,0
CM-2018-0108-0,0
CM-2018-0109-0,0
CM-2018-0110-0,0
CM-2018-0111-0,0
CM-2018-0112-0,0
CM-2018-0113-0,0
CM-2018-0114-0,0
CM-2018-0115-0,0
CM-2018-0116-0,0
CM-2018-0117-0,0
CM-2018-0118-0,0
CM-2018-0119-0,0
CM-2018-0120-0,0
CM-2018-0121-0,0
CM-2018-0122-0,0
CM-2018-0123-0,0
CM-2018-0124-0,0
CM-2018-0125-0,0
CM-2018-0126-0,0
CM-2018-0127-0,0
CM-2018-0128-0,0
CM-2018-0129-0,0
CM-2018-0130-0,0
CM-2018-0131-0,0
CM-2018-0132-0,0
CM-2018-0133-0,0
CM-2018-0134-0,0
CM-2018-0135-0,0
CM-2018-0136-0,0
CM-2018-0137-0,0
CM-2018-0138-0,0
CM-2018-0139-0,0
CM-2018-0140-0,0
CM-2018-0141-0,0
CM-2018-0142-0,0
CM-2018-0143-0,0
CM-2018-0144-0,0
CM-2018-0145-0,0
CM-2018-0146-0,0
CM-2018-0147-0,0
CM-2018-0148-0,0
CM-2018-0149-0,0
CM-2018-0150-0,0
CM-2018-0151-0,0
CM-2018-0152-0,0
CM-2018-0153-0,0
CM-2018-0154-0,0
CM-2018-0155-0,0
CM-2018-0156-0,0
CM-2018-0157-0,0
CM-2018-0158-0,0
CM-2018-0159-0,0
CM-2018-0160-0,0
CM-2018-0161-0,0
CM-2018-0162-0,0
CM-2018-0163-0,0
CM-2018-0164-0,0
CM-2018-0165-0,0
CM-2018-0166-0,0
CM-2018-0167-0,0
CM-2018-0168-0,0
CM-2018-0169-0,0
CM-2018-0170-0,0
CM-2018-0171-0,0
CM-2018-0172-0,0
CM-2018-0173-0,0
CM-2018-0174-0,0
CM-2018-0175-0,0
CM-2018-0176-0,0
CM-2018-0177-0,0
CM-2018-0178-0,0
CM-2018-0179-0,0
CM-2018-0180-0,0
CM-2018-0181-0,0
CM-2018-0182-0,0
CM-2018-0183-0,0
CM-2018-0184-0,0
CM-2018-0185-0,0
CM-2018-0186-0,0
CM-2018-0187-0,0
CM-2018-0188-0,0
CM-2018-0189-0,0
CM-2018-0190-0,0
CM-2018-0191-0,0
CM-2018-0192-0,0
CM-2018-0193-0,0
CM-2018-0194-0,0
CM-2018-0195-0,0
CM-2018-0196-0,0
CM-2018-0197-0,0
CM-2018-0198-0,0
CM-2018-0199-0,0
CM-2018-0200-0,0
CM-2018-0201-0,0
CM-2018-0202-0,0
CM-2018-0203-0,0
CM-2018-0204-0,0
CM-2018-0205-0,0
CM-2018-0206-0,0
CM-2018-0207-0,0
CM-2018-0208-0,0
CM-2018-0209-0,0
CM-2018-0210-0,0
CM-2018-0211-0,0
CM-2018-0212-0,0
CM-2018-0213-0,0
CM-2018-0214-0,0
CM-2018-0215-0,0
CM-2018-0216-0,0
CM-2018-0217-0,0
CM-2018-0218-0,0
CM-2018-0219-0,0
CM-2018-0220-0,0
CM-2018-0221-0,0
CM-2018-0222-0,0
CM-2018-0223-0,0
CM-2018-0224-0,0
CM-2018-0225-0,0
CM-2018-0226-0,0
CM-2018-0227-0,0
CM-2018-0228-0,0
CM-2018-0229-0,0
CM-2018-0230-0,0
CM-2018-0231-0,0
CM-2018-0232-0,0
CM-2018-0233-0,0
CM-2018-0234-0,0
CM-2018-0235-0,0
CM-2018-0236-0,0
CM-2018-0237-0,0
CM-2018-0238-0,0
CM-2018-0239-0,0
CM-2018-0240-0,0
CM-2018-0241-0,0
CM-2018-0242-0,0
CM-2018-0243-0,0
CM-2018-0244-0,0
CM-2018-0245-0,0
CM-2018-0246-0,0
CM-2018-0247-0,0
CM-2018-0248-0,0
CM-2018-0249-0,0
CM-2018-0250-0,0
CM-2018-0251-0,0
CM-2018-0252-0,0
CM-2018-0253-0,0
CM-2018-0254-0,0
CM-2018-0255-0,0
CM-2018-0256-0,0
CM-2018-0257-0,0
CM-2018-0258-0,0
CM-2018-0259-0,0
CM-2018-0260-0,0
CM-2018-0261-0,0
CM-2018-0262-0,0
CM-2018-0263-0,0
CM-2018-0264-0,0
CM-2018-0265-0,0
CM-2018-0266-0,0
CM-2018-0267-0,0
CM-2018-0268-0,0
CM-2018-0269-0,0
CM-2018-0270-0,0
CM-2018-0271-0,0
CM-2018-0272-0,0
CM-2018-0273-0,0
CM-2018-0274-0,0
CM-2018-0275-0,0
CM-2018-0276-0,0
CM-2018-0277-0,0
CM-2018-0278-0,0
CM-2018-0279-0,0
CM-2018-0280-0,0
CM-2018-0281-0,0
CM-2018-0282-0,0
CM-2018-0283-0,0
CM-2018-0284-0,0
CM-2018-0285-0,0
CM-2018-0286-0,0
CM-2018-0287-0,0
CM-2018-0288-0,0
CM-2018-0289-0,0
CM-2018-0290-0,0
CM-2018-0291-0,0
CM-2018-0292-0,0
CM-2018-0293-0,0
CM-2018-0294-0,0
CM-2018-0295-0,0
CM-2018-0296-0,0
CM-2018-0297-0,0
CM-2018-0298-0,0
CM-2018-0299-0,0
CM-2018-0300-0,0
CM-2018-0301-0,0
CM-2018-0302-0,0
CM-2018-0303-0,0
CM-2018-0304-0,0
CM-2018-0305-0,0
CM-2018-0306-0,0
CM-2018-0307-0,0
CM-2018-0308-0,0
CM-2018-0309-0,0
CM-2018-0310-0,0
CM-2018-0311-0,0
CM-2018-0312-0,0
CM-2018-0313-0,0
CM-2018-0314-0,0
CM-2018-0315-0,0
CM-2018-0316-0,0
CM-2018-0317-0,0
CM-2018-0318-0,0
CM-2018-0319-0,0
CM-2018-0320-0,0
CM-2018-0321-0,0
CM-2018-0322-0,0
CM-2018-0323-0,0
CM-2018-0324-0,0
CM-2018-0325-0,0
CM-2018-0326-0,0
CM-2018-0327-0,0
CM-2018-0328-0,0
CM-2018-0329-0,0
CM-2018-0330-0,0
CM-2018-0331-0,0
CM-2018-0332-0,0
CM-2018-0333-0,0
CM-2018-0334-0,0
CM-2018-0335-0,0
CM-2018-0336-0,0
CM-2018-0337-0,0
CM-2018-0338-0,0
CM-2018-0339-0,0
CM-2018-0340-0,0
CM-2018-0341-0,0
CM-2018-0342-0,0
CM-2018-0343-0,0
CM-2018-0344-0,0
CM-2018-0345-0,0
CM-2018-0346-0,0
CM-2018-0347-0,0
CM-2018-0348-0,0
CM-2018-0349-0,0
CM-2018-0350-0,0
CM-2018-0351-0,0
CM-2018-0352-0,0
CM-2018-0353-0,0
CM-2018-0354-0,0
CM-2018-0355-0,0
CM-2018-0356-0,0
CM-2018-0357-0,0
CM-2018-0358-0,0
CM-2018-0359-0,0
CM-2018-0360-0,0
CM-2018-0361-0,0
CM-2018-0362-0,0
CM-2018-0363-0,0
CM-2018-0364-0,0
CM-2018-0365-0,0
CM-2018-0366-0,0
CM-2018-0367-0,0
CM-2018-0368-0,0
CM-2018-0369-0,0
CM-2018-0370-0,0
CM-2018-0371-0,0
CM-2018-0372-0,0
CM-2018-0373-0,0
CM-2018-0374-0,0
CM-2018-0375-0,0
CM-2018-0376-0,0
CM-2018-0377-0,0
CM-2018-0378-0,0
CM-2018-0379-0,0
CM-2018-0380-0,0
CM-2018-0381-0,0
CM-2018-0382-0,0
CM-2018-0383-0,0
CM-2018-0384-0,0
CM-2018-0385-0,0
CM-2018-0386-0,0
CM-2018-0387-0,0
CM-2018-0388-0,0
CM-2018-0389-0,0
CM-2018-0390-0,0
CM-2018-0391-0,0
CM-2018-0392-0,0
CM-2018-0393-0,0
CM-2018-0394-0,0
CM-2018-0395-0,0
CM-2018-0396-0,0
CM-2018-0397-0,0
CM-2018-0398-0,0
CM-2018-0399-0,0
CM-2018-0400-0,0
CM-2018-0401-0,0
CM-2018-0402-0,0
CM-2018-0403-0,0
CM-2018-0404-0,0
CM-2018-0405-0,0
CM-2018-0406-0,0
CM-2018-0407-0,0
CM-2018-0408-0,0
CM-2018-0409-0,0
CM-2018-0410-0,0
CM-2018-0411-0,0
CM-2018-0412-0,0
CM-2018-0413-0,0
CM-2018-0414-0,0
CM-2018-0415-0,0
CM-2018-0416-0,0
CM-2018-0417-0,0
CM-2018-0418-0,0
CM-2018-0419-0,0
CM-2018-0420-0,0
CM-2018-0421-0,0
CM-2018-0422-0,0
CM-2018-0423-0,0
CM-2018-0424-0,0
CM-2018-0425-0,0
CM-2018-0426-0,0
CM-2018-0427-0,0
CM-2018-0428-0,0
CM-2018-0429-0,0
CM-2018-0430-0,0
CM-2018-0431-0,0
CM-2018-0432-0,0
CM-2018-0433-0,0
CM-2018-0434-0,0
CM-2018-0435-0,0
CM-2018-0436-0,0
CM-2018-0437-0,0
CM-2018-0438-0,0
CM-2018-0439-0,0
CM-2018-0440-0,0
CM-2018-0441-0,0
CM-2018-0442-0,0
CM-2018-0443-0,0
CM-2018-0444-0,0
CM-2018-0445-0,0
CM-2018-0446-0,0
CM-2018-0447-0,0
CM-2018-0448-0,0
CM-2018-0449-0,0
CM-2018-0450-0,0
CM-2018-0451-0,0
CM-2018-0452-0,0
CM-2018-0453-0,0
CM-2018-0454-0,0
CM-2018-0455-0,0
CM-2018-0456-0,0
CM-2018-0457-0,0
CM-2018-0458-0,0
CM-2018-0459-0,0
CM-2018-0460-0,0
CM-2018-0461-0,0
CM-2018-0462-0,0
CM-2018-0463-0,0
CM-2018-0464-0,0
CM-2018-0465-0,0
CM-2018-0466-0,0
CM-2018-0467-0,0
CM-2018-0468-0,0
CM-2018-0469-0,0
CM-2018-0470-0,0
CM-2018-0471-0,0
CM-2018-0472-0,0
CM-2018-0473-0,0
CM-2018-0474-0,0
CM-2018-0475-0,0
CM-2018-0476-0,0
CM-2018-0477-0,0
CM-2018-0478-0,0
CM-2018-0479-0,0
CM-2018-0480-0,0
CM-2018-0481-0,0
CM-2018-0482-0,0
CM-2018-0483-0,0
CM-2018-0484-0,0
CM-2018-0485-0,0
CM-2018-0486-0,0
CM-2018-0487-0,0
CM-2018-0488-0,0
CM-2018-0489-0,0
CM-2018-0490-0,0
CM-2018-0491-0,0
CM-2018-0492-0,0
CM-2018-0493-0,0
CM-2018-0494-0,0
CM-2018-0495-0,0
CM-2018-0496-0,0
CM-2018-0497-0,0
CM-2018-0498-0,0
CM-2018-0499-0,0
CM-2018-0500-0,0
CM-2018-0501-0,0
CM-2018-0502-0,0
CM-2018-0503-0,0
CM-2018-0504-0,0
CM-2018-0505-0,0
CM-2018-0506-0,0
CM-2018-0507-0,0
CM-2018-0508-0,0
CM-2018-0509-0,0
CM-2018-0510-0,0
CM-2018-0511-0,0
CM-2018-0512-0,0
CM-2018-0513-0,0
CM-2018-0514-0,0
CM-2018-0515-0,0
CM-2018-0516-0,0
CM-2018-0517-0,0
CM-2018-0518-0,0
CM-2018-0519-0,0
CM-2018-0520-0,0
CM-2018-0521-0,0
CM-2018-0522-0,0
CM-2018-0523-0,0
CM-2018-0524-0,0
CM-2018-0525-0,0
CM-2018-0526-0,0
CM-2018-0527-0,0
CM-2018-0528-0,0
CM-2018-0529-0,0
CM-2018-0530-0,0
CM-2018-0531-0,0
CM-2018-0532-0,0
CM-2018-0533-0,0
CM-2018-0534-0,0
CM-2018-0535-0,0
CM-2018-0536-0,0
CM-2018-0537-0,0
CM-2018-0538-0,0
CM-2018-0539-0,0
CM-2018-0540-0,0
CM-2018-0541-0,0
CM-2018-0542-0,0
CM-2018-0543-0,0
CM-2018-0544-0,0
CM-2018-0545-0,0
CM-2018-0546-0,0
CM-2018-0547-0,0
CM-2018-0548-0,0
CM-2018-0549-0,0
CM-2018-0550-0,0
CM-2018-0551-0,0
CM-2018-0552-0,0
CM-2018-0553-0,0
CM-2018-0554-0,0
CM-2018-0555-0,0
CM-2018-0556-0,0
CM-2018-0557-0,0
CM-2018-0558-0,0
CM-2018-0559-0,0
CM-2018-0560-0,0
CM-2018-0561-0,0
CM-2018-0562-0,0
CM-2018-0563-0,0
CM-2018-0564-0,0
CM-2018-0565-0,0
CM-2018-0566-0,0
CM-2018-0567-0,0
CM-2018-0568-0,0
CM-2018-0569-0,0
CM-2018-0570-0,0
CM-2018-0571-0,0
CM-2018-0572-0,0
CM-2018-0573-0,0
CM-2018-0574-0,0
CM-2018-0575-0,0
CM-2018-0576-0,0
CM-2018-0577-0,0
CM-2018-0578-0,0
CM-2018-0579-0,0
CM-2018-0580-0,0
CM-2018-0581-0,0
CM-2018-0582-0,0
CM-2018-0583-0,0
CM-2018-0584-0,0
CM-2018-0585-0,0
CM-2018-0586-0,0
CM-2018-0587-0,0
CM-2018-0588-0,0
CM-2018-0589-0,0
CM-2018-0590-0,0
CM-2018-0591-0,0
CM-2018-0592-0,0
CM-2018-0593-0,0
CM-2018-0594-0,0
CM-2018-0595-0,0
CM-2018-0596-0,0
CM-2018-0597-0,0
CM-2018-0598-0,0
CM-2018-0599-0,0
CM-2018-0600-0,0
CM-2018-0601-0,0
CM-2018-0602-0,0
CM-2018-0603-0,0
CM-2018-0604-0,0
CM-2018-0605-0,0
CM-2018-0606-0,0
CM-2018-0607-0,0
CM-2018-0608-0,0
CM-2018-0609-0,0
CM-2018-0610-0,0
CM-2018-0611-0,0
CM-2018-0612-0,0
CM-2018-0613-0,0
CM-2018-0614-0,0
CM-2018-0615-0,0
CM-2018-0616-0,0
CM-2018-0617-0,0
CM-2018-0618-0,0
CM-2018-0619-0,0
CM-2018-0620-0,0
CM-2018-0621-0,0
CM-2018-0622-0,0
CM-2018-0623-0,0
CM-2018-0624-0,0
CM-2018-0625-0,0
CM-2018-0626-0,0
CM-2018-0627-0,0
CM-2018-0628-0,0
CM-2018-0629-0,0
CM-2018-0630-0,0
CM-2018-0631-0,0
CM-2018-0632-0,0
CM-2018-0633-0,0
CM-2018-0634-0,0
CM-2018-0635-0,0
CM-2018-0636-0,0
CM-2018-0637-0,0
CM-2018-0638-0,0
CM-2018-0639-0,0
CM-2018-0640-0,0
CM-2018-0641-0,0
CM-2018-0642-0,0
CM-2018-0643-0,0
CM-2018-0644-0,0
CM-2018-0645-0,0
CM-2018-0646-0,0
CM-2018-0647-0,0
CM-2018-0648-0,0
CM-2018-0649-0,0
CM-2018-0650-0,0
CM-2018-0651-0,0
CM-2018-0652-0,0
CM-2018-0653-0,0
CM-2018-0654-0,0
CM-2018-0655-0,0
CM-2018-0656-0,0
CM-2018-0657-0,0
CM-2018-0658-0,0
CM-2018-0659-0,0
CM-2018-0660-0,0
CM-2018-0661-0,0
CM-2018-0662-0,0
CM-2018-0663-0,0
CM-2018-0664-0,0
CM-2018-0665-0,0
CM-2018-0666-0,0
CM-2018-0667-0,0
CM-2018-0668-0,0
CM-2018-0669-0,0
CM-2018-0670-0,0
CM-2018-0671-0,0
CM-2018-0672-0,0
CM-2018-0673-0,0
CM-2018-0674-0,0
CM-2018-0675-0,0
CM-2018-0676-0,0
CM-2018-0677-0,0
CM-2018-0678-0,0
CM-2018-0679-0,0
CM-2018-0680-0,0
CM-2018-0681-0,0
CM-2018-0682-0,0
CM-2018-0683-0,0
CM-2018-0684-0,0
CM-2018-0685-0,0
CM-2018-0686-0,0
CM-2018-0687-0,0
CM-2018-0688-0,0
CM-2018-0689-0,0
CM-2018-0690-0,0
CM-2018-0691-0,0
CM-2018-0692-0,0
CM-2018-0693-0,0
CM-2018-0694-0,0
CM-2018-0695-0,0
CM-2018-0696-0,0
CM-2018-0697-0,0
CM-2018-0698-0,0
CM-2018-0699-0,0
CM-2018-0700-0,0
CM-2018-0701-0,0
CM-2018-0702-0,0
CM-2018-0703-0,0
CM-2018-0704-0,0
CM-2018-0705-0,0
CM-2018-0706-0,0
CM-2018-0707-0,0
CM-2018-0708-0,0
CM-2018-0709-0,0
CM-2018-0710-0,0
CM-2018-0711-0,0
CM-2018-0712-0,0
CM-2018-0713-0,0
CM-2018-0714-0,0
CM-2018-0715-0,0
CM-2018-0716-0,0
CM-2018-0717-0,0
CM-2018-0718-0,0
CM-2018-0719-0,0
CM-2018-0720-0,0
CM-2018-0721-0,0
CM-2018-0722-0,0
CM-2018-0723-0,0
CM-2018-0724-0,0
CM-2018-0725-0,0
CM-2018-0726-0,0
CM-2018-0727-0,0
CM-2018-0728-0,0
CM-2018-0729-0,0
CM-2018-0730-0,0
CM-2018-0731-0,0
CM-2018-0732-0,0
CM-2018-0733-0,0
CM-2018-0734-0,0
CM-2018-0735-0,0
CM-2018-0736-0,0
CM-2018-0737-0,0
CM-2018-0738-0,0
CM-2018-0739-0,0
CM-2018-0740-0,0
CM-2018-0741-0,0
CM-2018-0742-0,0
CM-2018-0743-0,0
CM-2018-0744-0,0
CM-2018-0745-0,0
CM-2018-0746-0,0
CM-2018-0747-0,0
CM-2018-0748-0,0
CM-2018-0749-0,0
CM-2018-0750-0,0
CM-2018-0751-0,0
CM-2018-0752-0,0
CM-2018-0753-0,0
CM-2018-0754-0,0
CM-2018-0755-0,0
CM-2018-0756-0,0
CM-2018-0757-0,0
CM-2018-0758-0,0
CM-2018-0759-0,0
CM-2018-0760-0,0
CM-2018-0761-0,0
CM-2018-0762-0,0
CM-2018-0763-0,0
CM-2018-0764-0,0
CM-2018-0765-0,0
CM-2018-0766-0,0
CM-2018-0767-0,0
CM-2018-0768-0,0
CM-2018-0769-0,0
CM-2018-0770-0,0
CM-2018-0771-0,0
CM-2018-0772-0,0
CM-2018-0773-0,0
CM-2018-0774-0,0
CM-2018-0775-0,0
CM-2018-0776-0,0
CM-2018-0777-0,0
CM-2018-0778-0,0
CM-2018-0779-0,0
CM-2018-0780-0,0
CM-2018-0781-0,0
CM-2018-0782-0,0
CM-2018-0783-0,0
CM-2018-0784-0,0
CM-2018-0785-0,0
CM-2018-0786-0,0
CM-2018-0787-0,0
CM-2018-0788-0,0
CM-2018-0789-0,0
CM-2018-0790-0,0
CM-2018-0791-0,0
CM-2018-0792-0,0
CM-2018-0793-0,0
CM-2018-0794-0,0
CM-2018-0795-0,0
CM-2018-0796-0,0
CM-2018-0797-0,0
CM-2018-0798-0,0
CM-2018-0799-0,0
CM-2018-0800-0,0
CM-2018-0801-0,0
CM-2018-0802-0,0
CM-2018-0803-0,0
CM-2018-0804-0,0
CM-2018-0805-0,0
CM-2018-0806-0,0
CM-2018-0807-0,0
CM-2018-0808-0,0
CM-2018-0809-0,0
CM-2018-0810-0,0
CM-2018-0811-0,0
CM-2018-0812-0,0
CM-2018-0813-0,0
CM-2018-0814-0,0
CM-2018-0815-0,0
CM-2018-0816-0,0
CM-2018-0817-0,0
CM-2018-0818-0,0
CM-2018-0819-0,0
CM-2018-0820-0,0
CM-2018-0821-0,0
CM-2018-0822-0,0
CM-2018-0823-0,0
CM-2018-0824-0,0
CM-2018-0825-0,0
CM-2018-0826-0,0
CM-2018-0827-0,0
CM-2018-0828-0,0
CM-2018-0829-0,0
CM-2018-0830-0,0
CM-2018-0831-0,0
CM-2018-0832-0,0
CM-2018-0833-0,0
CM-2018-0834-0,0
CM-2018-0835-0,0
CM-2018-0836-0,0
CM-2018-0837-0,0
CM-2018-0838-0,0
CM-2018-0839-0,0
CM-2018-0840-0,0
CM-2018-0841-0,0
CM-2018-0842-0,0
